,CAS,眼睛接触
2510,627-13-4,如有不适感，就医
2511,627-19-0,提起眼睑，用流动清水或生理盐水冲洗
2512,627-19-0,如有不适感，就医
2513,627-30-5,提起眼睑，用流动清水或生理盐水冲洗
2514,627-30-5,就医
2515,627-44-1,提起眼睑，用流动清水或生理盐水冲洗
2516,627-44-1,就医
2517,627-63-4,立即提起眼睑，用大量流动清水或生理盐水彻底冲洗至少15分钟
2518,627-63-4,就医
2519,628-17-1,提起眼睑，用流动清水或生理盐水冲洗
2520,628-17-1,如有不适感，就医
2521,628-28-4,提起眼睑，用流动清水或生理盐水冲洗
2522,628-28-4,如有不适感，就医
2523,628-32-0,提起眼睑，用流动清水或生理盐水冲洗
2524,628-32-0,如有不适感，就医
2525,628-41-1,提起眼睑，用流动清水或生理盐水冲洗
2526,628-41-1,如有不适感，就医
2527,628-63-7,提起眼睑，用流动清水或生理盐水冲洗
2528,628-63-7,如有不适感，就医
2529,628-71-7,提起眼睑，用流动清水或生理盐水冲洗
2530,628-71-7,如有不适感，就医
2531,628-73-9,提起眼睑，用流动清水或生理盐水冲洗
2532,628-73-9,如有不适感，就医
2533,628-76-2,提起眼睑，用流动清水或生理盐水冲洗
2534,628-76-2,如有不适感，就医
2535,628-92-2,提起眼睑，用流动清水或生理盐水冲洗
2536,628-92-2,就医
2537,629-05-0,提起眼睑，用流动清水或生理盐水冲洗
2538,629-05-0,如有不适感，就医
2539,629-14-1,提起眼睑，用流动清水或生理盐水冲洗
2540,629-14-1,就医
2541,629-20-9,提起眼睑，用流动清水或生理盐水冲洗
2542,629-20-9,如有不适感，就医
2543,629-33-4,提起眼睑，用流动清水或生理盐水冲洗
2544,629-33-4,如有不适感，就医
2545,629-40-3,提起眼睑，用流动清水或生理盐水冲洗
2546,629-40-3,就医
2547,6290-49-9,"Immediately flush eyes with plenty of water for at least 15 minutes, occasionally lifting the upper and lower eyelids. Get medical aid immediately."
2548,630-08-0,不会通过该途径接触
2549,6303-21-5,立即提起眼睑，用大量流动清水或生理盐水彻底冲洗10～15min
2550,6303-21-5,如有不适感，就医
2551,631-60-7,提起眼睑，用流动清水或生理盐水冲洗
2552,631-60-7,就医
2553,632-21-3,提起眼睑，用流动清水或生理盐水冲洗
2554,632-21-3,就医
2555,634-66-2,提起眼睑，用流动清水或生理盐水冲洗
2556,634-66-2,如有不适感，就医
2557,634-90-2,提起眼睑，用流动清水或生理盐水冲洗
2558,634-90-2,如有不适感，就医
2559,634-93-5,提起眼睑，用流动清水或生理盐水冲洗
2560,634-93-5,如有不适感，就医
2561,636-30-6,提起眼睑，用流动清水或生理盐水冲洗
2562,636-30-6,如有不适感，就医
2563,636-98-6,提起眼睑，用流动清水或生理盐水冲洗
2564,636-98-6,就医
2565,638-11-9,提起眼睑，用流动清水或生理盐水冲洗
2566,638-11-9,如有不适感，就医
2567,638-49-3,提起眼睑，用流动清水或生理盐水冲洗
2568,638-49-3,如有不适感，就医
2569,64-00-6,提起眼睑，用流动清水或生理盐水冲洗至少15分钟
2570,64-00-6,就医
2571,64-17-5,提起眼睑，用流动清水或生理盐水冲洗
2572,64-17-5,如有不适感，就医
2573,64-18-6,立即提起眼睑，用大量流动清水或生理盐水彻底冲洗10～15min
2574,64-18-6,如有不适感，就医
2575,64-19-7,立即提起眼睑，用大量流动清水或生理盐水彻底冲洗10～15min
2576,64-19-7,如有不适感，就医
2577,64-67-5,立即提起眼睑，用大量流动清水或生理盐水彻底冲洗10～15min
2578,64-67-5,如有不适感，就医
2579,64-69-7,立即提起眼睑，用大量流动清水或生理盐水彻底冲洗10～15min
2580,64-69-7,如有不适感，就医
2581,640-15-3,提起眼睑，用流动清水或生理盐水冲洗
2582,640-15-3,就医
2583,640-19-7,提起眼睑，用流动清水或生理盐水冲洗
2584,640-19-7,就医
2585,64013-16-7,立即提起眼睑，用大量流动清水或生理盐水彻底冲洗10～15min
2586,64013-16-7,如有不适感，就医
2587,644-31-5,立即提起眼睑，用大量流动清水或生理盐水彻底冲洗至少15分钟
2588,644-31-5,就医
2589,644-49-5,提起眼睑，用流动清水或生理盐水冲洗
2590,644-49-5,如有不适感，就医
2591,644-97-3,提起眼睑，用流动清水或生理盐水冲洗
2592,644-97-3,就医
2593,645-00-1,提起眼睑，用流动清水或生理盐水冲洗
2594,645-00-1,就医
2595,646-06-0,提起眼睑，用流动清水或生理盐水冲洗
2596,646-06-0,如有不适感，就医
2597,646-20-8,提起眼睑，用流动清水或生理盐水冲洗
2598,646-20-8,就医
2599,6484-52-2,提起眼睑，用流动清水或生理盐水冲洗
2600,6484-52-2,如有不适感，就医
2601,65-30-5,提起眼睑，用流动清水或生理盐水冲洗
2602,65-30-5,就医
2603,6533-73-9,提起眼睑，用流动清水或生理盐水冲洗
2604,6533-73-9,就医
2605,65996-93-2,提起眼睑，用流动清水或生理盐水冲洗
2606,65996-93-2,就医
2607,67-56-1,提起眼睑，用流动清水或生理盐水冲洗
2608,67-56-1,如有不适感，就医
2609,67-63-0,提起眼睑，用流动清水或生理盐水冲洗
2610,67-63-0,如有不适感，就医
2611,67-64-1,提起眼睑，用流动清水或生理盐水冲洗
2612,67-64-1,如有不适感，就医
2613,67-66-3,立即提起眼睑，用大量流动清水或生理盐水彻底冲洗10～15min
2614,67-66-3,如有不适感，就医
2615,67-72-1,提起眼睑，用流动清水或生理盐水冲洗
2616,67-72-1,如有不适感，就医
2617,670-54-2,提起眼睑，用流动清水或生理盐水冲洗
2618,670-54-2,就医
2619,6731-36-8,See Skin.
2620,674-82-8,立即提起眼睑，用大量流动清水或生理盐水彻底冲洗10～15min
2621,674-82-8,如有不适感，就医
2622,68-11-1,立即提起眼睑，用大量流动清水或生理盐水彻底冲洗10～15min
2623,68-11-1,如有不适感，就医
2624,68-12-2,立即提起眼睑，用大量流动清水或生理盐水彻底冲洗10～15min
2625,68-12-2,如有不适感，就医
2626,681-84-5,立即提起眼睑，用大量流动清水或生理盐水彻底冲洗10～15min
2627,681-84-5,如有不适感，就医
2628,683-18-1,Get medical aid immediately. Do NOT allow victim to rub or keep eyes closed. Extensive irrigation is required (at least 30 minutes).
2629,68476-85-7,提起眼睑，用流动清水或生理盐水冲洗
2630,68476-85-7,如有不适感，就医
2631,688-73-3,"Immediately flush eyes with plenty of water for at least 15 minutes, occasionally lifting the upper and lower eyelids. Get medical aid immediately."
2632,68848-64-6,提起眼睑，用流动清水或生理盐水冲洗
2633,68848-64-6,就医
2634,691-37-2,提起眼睑，用流动清水或生理盐水冲洗
2635,691-37-2,就医
2636,693-02-7,提起眼睑，用流动清水或生理盐水冲洗
2637,693-02-7,如有不适感，就医
2638,693-21-0,提起眼睑，用流动清水或生理盐水冲洗
2639,693-21-0,就医
2640,693-89-0,提起眼睑，用流动清水或生理盐水冲洗
2641,693-89-0,就医
2642,694-05-3,提起眼睑，用流动清水或生理盐水冲洗
2643,694-05-3,如有不适感，就医
2644,694-83-7,立即提起眼睑，用大量流动清水或生理盐水彻底冲洗至少15分钟
2645,694-83-7,就医
2646,696-28-6,提起眼睑，用流动清水或生理盐水冲洗
2647,696-28-6,就医
2648,70-11-1,立即提起眼睑，用大量流动清水或生理盐水彻底冲洗至少15分钟
2649,70-11-1,就医
2650,70-30-4,立即提起眼睑，用大量流动清水或生理盐水彻底冲洗至少15分钟
2651,70-30-4,就医
2652,70-34-8,提起眼睑，用流动清水或生理盐水冲洗
2653,70-34-8,如有不适感，就医
2654,7087-68-5,提起眼睑，用流动清水或生理盐水冲洗
2655,7087-68-5,就医
2656,71-23-8,提起眼睑，用流动清水或生理盐水冲洗
2657,71-23-8,如有不适感，就医
2658,71-36-3,立即提起眼睑，用大量流动清水或生理盐水彻底冲洗10～15min
2659,71-36-3,如有不适感，就医
2660,71-41-0,提起眼睑，用流动清水或生理盐水冲洗
2661,71-41-0,如有不适感，就医
2662,71-43-2,提起眼睑，用流动清水或生理盐水冲洗
2663,71-43-2,如有不适感，就医
2664,71-55-6,提起眼睑，用流动清水或生理盐水冲洗
2665,71-55-6,如有不适感，就医
2666,712-48-1,提起眼睑，用流动清水或生理盐水冲洗
2667,712-48-1,就医
2668,7154-66-7,立即提起眼睑，用大量流动清水或生理盐水彻底冲洗至少15分钟
2669,7154-66-7,就医
2670,72-20-8,提起眼睑，用流动清水或生理盐水冲洗
2671,72-20-8,就医
2672,722-27-0,立即提起眼睑，用大量流动清水或生理盐水彻底冲洗至少15分钟
2673,722-27-0,就医
2674,732-11-6,提起眼睑，用流动清水或生理盐水冲洗
2675,732-11-6,就医
2676,74-82-8,不会通过该途径接触
2677,74-83-9,立即提起眼睑，用大量流动清水或生理盐水彻底冲洗10～15min
2678,74-83-9,如有不适感，就医
2679,74-84-0,不会通过该途径接触
2680,74-85-1,不会通过该途径接触
2681,74-86-2,不会通过该途径接触
2682,74-87-3,不会通过该途径接触
2683,74-88-4,立即提起眼睑，用大量流动清水或生理盐水彻底冲洗10～15min
2684,74-88-4,如有不适感，就医
2685,74-89-5,立即提起眼睑，用大量流动清水或生理盐水彻底冲洗10～15min
2686,74-89-5,如有不适感，就医
2687,74-90-8,立即提起眼睑，用大量流动清水或生理盐水彻底冲洗10～15min
2688,74-90-8,就医
2689,74-93-1,用水冲洗
2690,74-95-3,提起眼睑，用流动清水或生理盐水冲洗
2691,74-95-3,如有不适感，就医
2692,74-96-4,提起眼睑，用流动清水或生理盐水冲洗
2693,74-96-4,如有不适感，就医
2694,74-97-5,提起眼睑，用流动清水或生理盐水冲洗
2695,74-97-5,如有不适感，就医
2696,74-98-6,提起眼睑，用流动清水或生理盐水冲洗
2697,74-98-6,如有不适感，就医
2698,7429-90-5,立即提起眼睑，用大量流动清水或生理盐水彻底冲洗10～15min
2699,7429-90-5,如有不适感，就医
2700,7439-93-2,立即提起眼睑，用大量流动清水或生理盐水彻底冲洗10～15min
2701,7439-93-2,如有不适感，就医
2702,7439-95-4,提起眼睑，用流动清水或生理盐水冲洗
2703,7439-95-4,如有不适感，就医
2704,7439-96-5,提起眼睑，用流动清水或生理盐水冲洗
2705,7439-96-5,就医
2706,7440-00-8,提起眼睑，用流动清水或生理盐水冲洗
2707,7440-00-8,就医
2708,7440-01-9,不会通过该途径接触
2709,7440-09-7,立即提起眼睑，用大量流动清水或生理盐水彻底冲洗10～15min
2710,7440-09-7,如有不适感，就医
2711,7440-17-7,提起眼睑，用流动清水或生理盐水冲洗
2712,7440-17-7,如有不适感，就医
2713,7440-21-3,提起眼睑，用流动清水或生理盐水冲洗
2714,7440-21-3,如有不适感，就医
2715,7440-23-5,立即提起眼睑，用大量流动清水或生理盐水彻底冲洗10～15min
2716,7440-23-5,如有不适感，就医
2717,7440-24-6,提起眼睑，用流动清水或生理盐水冲洗
2718,7440-24-6,如有不适感，就医
2719,7440-28-0,提起眼睑，用流动清水或生理盐水冲洗
2720,7440-28-0,如有不适感，就医
2721,7440-32-6,提起眼睑，用流动清水或生理盐水冲洗
2722,7440-32-6,如有不适感，就医
2723,7440-36-0,提起眼睑，用流动清水或生理盐水冲洗
2724,7440-36-0,如有不适感，就医
2725,7440-37-1,不会通过该途径接触
2726,7440-38-2,提起眼睑，用流动清水或生理盐水冲洗
2727,7440-38-2,如有不适感，就医
2728,7440-39-3,提起眼睑，用流动清水或生理盐水冲洗
2729,7440-39-3,如有不适感，就医
2730,7440-41-7,提起眼睑，用流动清水或生理盐水冲洗
2731,7440-41-7,如有不适感，就医
2732,7440-43-9,提起眼睑，用流动清水或生理盐水冲洗
2733,7440-43-9,就医
2734,7440-45-1,提起眼睑，用流动清水或生理盐水冲洗
2735,7440-45-1,就医
2736,7440-46-2,提起眼睑，用流动清水或生理盐水冲洗
2737,7440-46-2,如有不适感，就医
2738,7440-58-6,提起眼睑，用流动清水或生理盐水冲洗
2739,7440-58-6,就医
2740,7440-59-7,不会通过该途径接触
2741,7440-63-3,不会通过该途径接触
2742,7440-66-6,提起眼睑，用流动清水或生理盐水冲洗
2743,7440-66-6,如有不适感，就医
2744,7440-67-7,提起眼睑，用流动清水或生理盐水冲洗
2745,7440-67-7,如有不适感，就医
2746,7440-70-2,立即提起眼睑，用大量流动清水或生理盐水彻底冲洗10～15min
2747,7440-70-2,如有不适感，就医
2748,7446-08-4,立即提起眼睑，用流动清水或生理盐水冲洗至少15min；就医
2749,7446-09-5,提起眼睑，用流动清水或生理盐水冲洗
2750,7446-09-5,如有不适感，就医
2751,7446-11-9,立即提起眼睑，用大量流动清水或生理盐水彻底冲洗至少15分钟
2752,7446-11-9,就医
2753,7446-14-2,提起眼睑，用流动清水或生理盐水冲洗
2754,7446-14-2,就医
2755,7446-18-6,提起眼睑，用流动清水或生理盐水冲洗
2756,7446-18-6,就医
2757,7446-70-0,立即提起眼睑，用大量流动清水或生理盐水彻底冲洗10～15min
2758,7446-70-0,如有不适感，就医
2759,7487-94-7,提起眼睑，用流动清水或生理盐水冲洗
2760,7487-94-7,如有不适感，就医
2761,7488-56-4,立即提起眼睑，用大量流动清水或生理盐水彻底冲洗至少15分钟
2762,7488-56-4,就医
2763,75-00-3,提起眼睑，用流动清水或生理盐水冲洗
2764,75-00-3,如有不适感，就医
2765,75-01-4,提起眼睑，用流动清水或生理盐水冲洗
2766,75-01-4,如有不适感，就医
2767,75-02-5,提起眼睑，用流动清水或生理盐水冲洗
2768,75-02-5,如有不适感，就医
2769,75-03-6,立即提起眼睑，用大量流动清水或生理盐水彻底冲洗10～15min
2770,75-03-6,如有不适感，就医
2771,75-04-7,立即提起眼睑，用大量流动清水或生理盐水彻底冲洗10～15min
2772,75-04-7,如有不适感，就医
2773,75-05-8,提起眼睑，用流动清水或生理盐水冲洗
2774,75-05-8,如有不适感，就医
2775,75-07-0,提起眼睑，用流动清水或生理盐水冲洗
2776,75-07-0,如有不适感，就医
2777,75-08-1,提起眼睑，用流动清水或生理盐水冲洗
2778,75-08-1,就医
2779,75-09-2,提起眼睑，用流动清水或生理盐水冲洗
2780,75-09-2,如有不适感，就医
2781,75-11-6,提起眼睑，用流动清水或生理盐水冲洗
2782,75-11-6,如有不适感，就医
2783,75-15-0,提起眼睑，用流动清水或生理盐水冲洗
2784,75-15-0,如有不适感，就医
2785,75-16-1,立即提起眼睑，用大量流动清水或生理盐水彻底冲洗至少15分钟
2786,75-16-1,就医
2787,75-18-3,提起眼睑，用流动清水或生理盐水冲洗
2788,75-18-3,如有不适感，就医
2789,75-19-4,提起眼睑，用流动清水或生理盐水冲洗
2790,75-19-4,如有不适感，就医
2791,75-20-7,立即提起眼睑，用大量流动清水或生理盐水彻底冲洗10～15min
2792,75-20-7,如有不适感，就医
2793,75-21-8,立即提起眼睑，用大量流动清水或生理盐水彻底冲洗10～15min
2794,75-21-8,如有不适感，就医
2795,75-23-0,立即提起眼睑，用大量流动清水或生理盐水彻底冲洗至少15分钟
2796,75-23-0,就医
2797,75-25-2,提起眼睑，用流动清水或生理盐水冲洗
2798,75-25-2,如有不适感，就医
2799,75-26-3,提起眼睑，用流动清水或生理盐水冲洗
2800,75-26-3,如有不适感，就医
2801,75-28-5,提起眼睑，用流动清水或生理盐水冲洗
2802,75-28-5,如有不适感，就医
2803,75-29-6,提起眼睑，用流动清水或生理盐水冲洗
2804,75-29-6,如有不适感，就医
2805,75-30-9,提起眼睑，用流动清水或生理盐水冲洗
